adm0.x,adm0.y,NS_tag.x,NS_tag.y,simi_scale,vote_scale,bibi_scale,NS_tag,R,V,A,tag,adm0_name.x,adm0_name.y
NAM,LBY,GS,GS,0.957046817,0.801967039,0,GS-GS,2,1,-2,HHL,Namibia,Libya
NAM,MAR,GS,GS,0.981593369,0.915534657,0,GS-GS,2,2,-2,HHL,Namibia,Morocco
NAM,MEX,GS,GS,0.982530409,0.935370656,0,GS-GS,2,2,-2,HHL,Namibia,Mexico
NAM,MRT,GS,GS,0.974856948,0.93498818,0,GS-GS,2,2,-2,HHL,Namibia,Mauritania
NAM,OMN,GS,GS,0.988801945,0.901515152,0,GS-GS,2,1,-2,HHL,Namibia,Oman
NAM,PAK,GS,GS,0.928664568,0.862082362,0,GS-GS,2,1,-2,HHL,Namibia,Pakistan
NAM,PER,GS,GS,0.968658377,0.936868687,0,GS-GS,2,2,-2,HHL,Namibia,Peru
NAM,SAU,GS,GS,0.970411628,0.915534657,0,GS-GS,2,2,-2,HHL,Namibia,Saudi Arabia
NAM,SDN,GS,GS,0.982426339,0.860675723,0,GS-GS,2,1,-2,HHL,Namibia,Sudan
NAM,SEN,GS,GS,0.963296943,0.905183915,0,GS-GS,2,1,-2,HHL,Namibia,Senegal
NAM,SUR,GS,GS,0.909884068,0.943667444,0,GS-GS,2,2,-2,HHL,Namibia,Suriname
NAM,SYR,GS,GS,0.90573308,0.722222222,0,GS-GS,2,-1,-2,HLL,Namibia,Syrian Arab Republic
NAM,TUN,GS,GS,0.992361845,0.895002658,0,GS-GS,2,1,-2,HHL,Namibia,Tunisia
NAM,URY,GS,GS,0.956394595,0.95334703,0,GS-GS,2,2,-2,HHL,Namibia,Uruguay
NAM,VEN,GS,GS,0.915574972,0.6158958,0,GS-GS,2,-1,-2,HLL,Namibia,Venezuela
NAM,YEM,GS,GS,0.979729011,0.851698806,0,GS-GS,2,1,-2,HHL,Namibia,Yemen
NAM,ZAF,GS,GS,0.996114782,0.897979798,0.087086068,GS-GS,2,1,-1,HHL,Namibia,South Africa
NGA,AGO,GS,GS,0.915873634,0.927228623,0,GS-GS,2,2,-2,HHL,Nigeria,Angola
NGA,BEN,GS,GS,0.930323878,0.946503204,0.554538702,GS-GS,2,2,2,HHH,Nigeria,Benin
NGA,BRA,GS,GS,0.979987204,0.948453608,0.095684259,GS-GS,2,2,-1,HHL,Nigeria,Brazil
NGA,CHN,GS,GS,0.942705069,0.821140231,0,GS-GS,2,1,-2,HHL,Nigeria,China
NGA,CIV,GS,GS,0.955705727,0.882179676,0,GS-GS,2,1,-2,HHL,Nigeria,C??te d'Ivoire
NGA,CMR,GS,GS,0.977884312,0.904608123,0.517177427,GS-GS,2,1,2,HHH,Nigeria,Cameroon
NGA,COL,GS,GS,0.928360837,0.802061856,0,GS-GS,2,1,-2,HHL,Nigeria,Colombia
NGA,GAB,GS,GS,0.910776695,0.954321967,0,GS-GS,2,2,-2,HHL,Nigeria,Gabon
NGA,GHA,GS,GS,0.963395192,0.930139478,0.634598565,GS-GS,2,2,2,HHH,Nigeria,Ghana
NGA,GMB,GS,GS,0.918441392,0.961934972,0,GS-GS,2,2,-2,HHL,Nigeria,Gambia
NGA,GNQ,GS,GS,0.918543531,0.866258011,0,GS-GS,2,1,-2,HHL,Nigeria,Equatorial Guinea
NGA,GUY,GS,GS,0.952482887,0.955014058,0,GS-GS,2,2,-2,HHL,Nigeria,Guyana
NGA,IDN,GS,GS,1,0.854150841,0,GS-GS,2,1,-2,HHL,Nigeria,Indonesia
NGA,IND,GS,GS,0.930820558,0.937493218,0.062792429,GS-GS,2,2,-1,HHL,Nigeria,India
NGA,KEN,GS,GS,0.938636843,0.965475905,0.237402331,GS-GS,2,2,1,HHH,Nigeria,Kenya
NGA,LBN,GS,GS,0.907227642,0.815871494,0,GS-GS,2,1,-2,HHL,Nigeria,Lebanon
NGA,LBR,GS,GS,0.947019948,0.849030229,0,GS-GS,2,1,-2,HHL,Nigeria,Liberia
NGA,LKA,GS,GS,0.928595984,0.926299627,0,GS-GS,2,2,-2,HHL,Nigeria,Sri Lanka
NGA,MYS,GS,GS,0.947778949,0.819088793,0,GS-GS,2,1,-2,HHL,Nigeria,Malaysia
NGA,PAN,GS,GS,0.919191701,0.904223479,0,GS-GS,2,1,-2,HHL,Nigeria,Panama
NGA,PNG,GS,GS,0.917367794,0.873116574,0,GS-GS,2,1,-2,HHL,Nigeria,Papua New Guinea
NGA,SEN,GS,GS,0.923608916,0.919443778,1,GS-GS,2,2,2,HHH,Nigeria,Senegal
NGA,SOM,GS,GS,0.948935955,0.878813381,0,GS-GS,2,1,-2,HHL,Nigeria,Somalia
NGA,SYR,GS,GS,0.907227642,0.773444293,0,GS-GS,2,-1,-2,HLL,Nigeria,Syrian Arab Republic
NGA,TGO,GS,GS,0.910414662,0.968074493,0.20761261,GS-GS,2,2,1,HHH,Nigeria,Togo
NGA,THA,GS,GS,0.902185336,0.958328812,0,GS-GS,2,2,-2,HHL,Nigeria,Thailand
NGA,VEN,GS,GS,0.947754413,0.712670436,0,GS-GS,2,-1,-2,HLL,Nigeria,Venezuela
NGA,YEM,GS,GS,0.90054123,0.764359352,0,GS-GS,2,-1,-2,HLL,Nigeria,Yemen
NGA,ZAF,GS,GS,0.905859304,0.846427302,0.240264482,GS-GS,2,1,1,HHH,Nigeria,South Africa
NIC,CRI,GS,GS,0.937397804,0.913346334,0,GS-GS,2,2,-2,HHL,Nicaragua,Costa Rica
NIC,HND,GS,GS,1,0.865047354,0,GS-GS,2,1,-2,HHL,Nicaragua,Honduras
NIC,IDN,GS,GS,0.919318604,0.980241493,0,GS-GS,2,2,-2,HHL,Nicaragua,Indonesia
NIC,MEX,GS,GS,0.98429621,0.916260748,0,GS-GS,2,2,-2,HHL,Nicaragua,Mexico
NIC,PNG,GS,GS,0.980378886,0.873980464,0,GS-GS,2,1,-2,HHL,Nicaragua,Papua New Guinea
OMN,ARE,GS,GS,0.97922225,0.980945468,0.491933415,GS-GS,2,2,2,HHH,Oman,United Arab Emirates
OMN,ARG,GS,GS,0.998817558,0.773544213,0,GS-GS,2,-1,-2,HLL,Oman,Argentina
OMN,BRA,GS,GS,0.962585546,0.859813084,0,GS-GS,2,1,-2,HHL,Oman,Brazil
OMN,CHL,GS,GS,0.993457504,0.820722502,0,GS-GS,2,1,-2,HHL,Oman,Chile
OMN,EGY,GS,GS,0.993193211,0.971137988,1,GS-GS,2,2,2,HHH,Oman,Egypt
OMN,GAB,GS,GS,0.922225153,0.859813084,0,GS-GS,2,1,-2,HHL,Oman,Gabon
OMN,IRN,GS,GS,0.935055965,0.938668224,0.226995126,GS-GS,2,2,1,HHH,Oman,Iran
OMN,IRQ,GS,GS,0.925471308,0.937095615,0,GS-GS,2,2,-2,HHL,Oman,Iraq
OMN,JOR,GS,GS,0.984324649,0.958242195,0,GS-GS,2,2,-2,HHL,Oman,Jordan
OMN,KWT,GS,GS,0.956345568,0.980758659,0.876015575,GS-GS,2,2,2,HHH,Oman,Kuwait
OMN,LBY,GS,GS,0.978995899,0.90987984,0,GS-GS,2,2,-2,HHL,Oman,Libya
OMN,MAR,GS,GS,0.961520797,0.990379329,0,GS-GS,2,2,-2,HHL,Oman,Morocco
OMN,MEX,GS,GS,0.966320551,0.820722502,0,GS-GS,2,1,-2,HHL,Oman,Mexico
OMN,MRT,GS,GS,0.983168012,0.91723905,0,GS-GS,2,2,-2,HHL,Oman,Mauritania
OMN,NAM,GS,GS,0.98269561,0.885514019,0,GS-GS,2,1,-2,HHL,Oman,Namibia
OMN,PER,GS,GS,0.96649908,0.85568994,0,GS-GS,2,1,-2,HHL,Oman,Peru
OMN,QAT,GS,GS,0.91468463,0.971418202,0.991240237,GS-GS,2,2,2,HHH,Oman,Qatar
OMN,SAU,GS,GS,0.985367804,0.969959947,0.162760778,GS-GS,2,2,1,HHH,Oman,Saudi Arabia
OMN,SDN,GS,GS,0.969217254,0.920702351,0,GS-GS,2,2,-2,HHL,Oman,Sudan
OMN,SEN,GS,GS,0.950408059,0.853847683,0,GS-GS,2,1,-2,HHL,Oman,Senegal
OMN,SUR,GS,GS,0.90565496,0.864647116,0,GS-GS,2,1,-2,HHL,Oman,Suriname
OMN,TUN,GS,GS,0.977866238,0.961136301,0,GS-GS,2,2,-2,HHL,Oman,Tunisia
OMN,URY,GS,GS,0.922284375,0.842990654,0,GS-GS,2,1,-2,HHL,Oman,Uruguay
OMN,YEM,GS,GS,0.981436901,0.971556278,0,GS-GS,2,2,-2,HHL,Oman,Yemen
OMN,ZAF,GS,GS,0.968485706,0.92333528,0,GS-GS,2,2,-2,HHL,Oman,South Africa
PAK,AGO,GS,GS,0.976797979,0.85609308,0,GS-GS,2,1,-2,HHL,Pakistan,Angola
PAK,BRA,GS,GS,0.968356185,0.888888889,0,GS-GS,2,1,-2,HHL,Pakistan,Brazil
PAK,CHN,GS,GS,0.962599734,0.869332402,0.24449549,GS-GS,2,1,1,HHH,Pakistan,China
PAK,COL,GS,GS,0.954507452,0.760509816,0,GS-GS,2,-1,-2,HLL,Pakistan,Colombia
PAK,ERI,GS,GS,0.915576284,0.85205314,0,GS-GS,2,1,-2,HHL,Pakistan,Eritrea
PAK,ETH,GS,GS,0.92582073,0.854177849,0,GS-GS,2,1,-2,HHL,Pakistan,Ethiopia
PAK,GTM,GS,GS,0.904704294,0.846837945,0,GS-GS,2,1,-2,HHL,Pakistan,Guatemala
PAK,IDN,GS,GS,0.959804382,0.985096104,0,GS-GS,2,2,-2,HHL,Pakistan,Indonesia
PAK,IND,GS,GS,0.987565561,0.917874396,0.037942621,GS-GS,2,2,-2,HHL,Pakistan,India
PAK,LKA,GS,GS,0.928437288,0.935328035,0.536320568,GS-GS,2,2,2,HHH,Pakistan,Sri Lanka
PAK,MEX,GS,GS,0.990010372,0.850241546,0,GS-GS,2,1,-2,HHL,Pakistan,Mexico
PAK,MOZ,GS,GS,0.927666872,0.878637917,0,GS-GS,2,1,-2,HHL,Pakistan,Mozambique
PAK,MYS,GS,GS,0.935069744,0.975331483,0.253865484,GS-GS,2,2,1,HHH,Pakistan,Malaysia
PAK,PNG,GS,GS,0.904737885,0.800569801,0,GS-GS,2,1,-2,HHL,Pakistan,Papua New Guinea
PAK,SAU,GS,GS,0.940728992,0.962275417,1,GS-GS,2,2,2,HHH,Pakistan,Saudi Arabia
PAK,SDN,GS,GS,0.935399128,0.923289271,0,GS-GS,2,2,-2,HHL,Pakistan,Sudan
PAK,SOM,GS,GS,0.951609577,0.96678744,0,GS-GS,2,2,-2,HHL,Pakistan,Somalia
PAK,SYR,GS,GS,0.919255259,0.905370844,0,GS-GS,2,1,-2,HHL,Pakistan,Syrian Arab Republic
PAK,TZA,GS,GS,0.933788554,0.867698726,0,GS-GS,2,1,-2,HHL,Pakistan,United Republic of Tanzania
PAK,URY,GS,GS,0.905175788,0.850778315,0,GS-GS,2,1,-2,HHL,Pakistan,Uruguay
PAK,VEN,GS,GS,0.932605559,0.774732199,0,GS-GS,2,-1,-2,HLL,Pakistan,Venezuela
PAK,YEM,GS,GS,0.959401036,0.96678744,0,GS-GS,2,2,-2,HHL,Pakistan,Yemen
PAK,ZAF,GS,GS,0.957251807,0.927536232,0,GS-GS,2,2,-2,HHL,Pakistan,South Africa
PAN,AGO,GS,GS,0.930049611,0.845376607,0,GS-GS,2,1,-2,HHL,Panama,Angola
PAN,BRA,GS,GS,0.940248029,0.913043478,0.137048894,GS-GS,2,2,1,HHH,Panama,Brazil
PAN,CHN,GS,GS,0.932239885,0.790302882,0,GS-GS,2,1,-2,HHL,Panama,China
PAN,COL,GS,GS,0.989974761,0.813369565,0.961615468,GS-GS,2,1,2,HHH,Panama,Colombia
PAN,ECU,GS,GS,0.972787663,0.943411026,0,GS-GS,2,2,-2,HHL,Panama,Ecuador
PAN,IDN,GS,GS,1,0.780434783,0,GS-GS,2,-1,-2,HLL,Panama,Indonesia
PAN,IND,GS,GS,0.951487416,0.934130435,0,GS-GS,2,2,-2,HHL,Panama,India
PAN,MDG,GS,GS,0.93342371,0.904536862,0,GS-GS,2,1,-2,HHL,Panama,Madagascar
PAN,MOZ,GS,GS,0.938932035,0.923407482,0,GS-GS,2,2,-2,HHL,Panama,Mozambique
PAN,MYS,GS,GS,0.934441153,0.764751553,0,GS-GS,2,-1,-2,HLL,Panama,Malaysia
PAN,PNG,GS,GS,0.948012934,0.896675192,0,GS-GS,2,1,-2,HHL,Panama,Papua New Guinea
PAN,SOM,GS,GS,0.961190031,0.846304348,0,GS-GS,2,1,-2,HHL,Panama,Somalia
PAN,THA,GS,GS,0.956081321,0.923152174,0,GS-GS,2,2,-2,HHL,Panama,Thailand
PAN,TZA,GS,GS,0.931126163,0.891423794,0,GS-GS,2,1,-2,HHL,Panama,United Republic of Tanzania
PAN,VEN,GS,GS,0.950315256,0.61519498,0,GS-GS,2,-1,-2,HLL,Panama,Venezuela
PAN,YEM,GS,GS,0.91468792,0.7671278,0,GS-GS,2,-1,-2,HLL,Panama,Yemen
PAN,ZAF,GS,GS,0.908796152,0.838025659,0,GS-GS,2,1,-2,HHL,Panama,South Africa
PER,AGO,GS,GS,0.923165868,0.878499107,0,GS-GS,2,1,-2,HHL,Peru,Angola
PER,ARG,GS,GS,0.980923029,0.901205338,0,GS-GS,2,1,-2,HHL,Peru,Argentina
PER,BIH,GS,GS,0.926318623,0.769893355,0,GS-GS,2,-1,-2,HLL,Peru,Bosnia and Herzegovina
PER,BRA,GS,GS,1,0.956521739,0.064684233,GS-GS,2,2,-1,HHL,Peru,Brazil
PER,CHL,GS,GS,0.989680053,0.934136892,0.253718892,GS-GS,2,2,1,HHH,Peru,Chile
PER,CHN,GS,GS,0.908888353,0.825598437,0,GS-GS,2,1,-2,HHL,Peru,China
PER,DZA,GS,GS,0.930401309,0.793478261,0,GS-GS,2,1,-2,HHL,Peru,Algeria
PER,EGY,GS,GS,0.94725482,0.843214756,0,GS-GS,2,1,-2,HHL,Peru,Egypt
PER,ERI,GS,GS,0.908758143,1,0,GS-GS,2,2,-2,HHL,Peru,Eritrea
PER,ETH,GS,GS,0.911071294,0.919853326,0,GS-GS,2,2,-2,HHL,Peru,Ethiopia
PER,IDN,GS,GS,0.909271699,0.824365045,0,GS-GS,2,1,-2,HHL,Peru,Indonesia
PER,IND,GS,GS,0.937608887,0.967068446,0,GS-GS,2,2,-2,HHL,Peru,India
PER,IRN,GS,GS,0.952813305,0.847554348,0.096692824,GS-GS,2,1,-1,HHL,Peru,Iran
PER,JOR,GS,GS,0.928288293,0.780697563,0,GS-GS,2,1,-2,HHL,Peru,Jordan
PER,MAR,GS,GS,0.962355621,0.876811594,0,GS-GS,2,1,-2,HHL,Peru,Morocco
PER,MEX,GS,GS,0.984619427,0.934136892,0.12831576,GS-GS,2,2,1,HHH,Peru,Mexico
PER,NAM,GS,GS,0.950681991,0.907608696,0,GS-GS,2,2,-2,HHL,Peru,Namibia
PER,OMN,GS,GS,0.914904227,0.836956522,0,GS-GS,2,1,-2,HHL,Peru,Oman
PER,PAK,GS,GS,0.907941658,0.855387524,0,GS-GS,2,1,-2,HHL,Peru,Pakistan
PER,SAU,GS,GS,0.902250702,0.813272311,0,GS-GS,2,1,-2,HHL,Peru,Saudi Arabia
PER,SDN,GS,GS,0.919924468,0.780570652,0,GS-GS,2,1,-2,HHL,Peru,Sudan
PER,SYR,GS,GS,0.912312948,0.668665667,0,GS-GS,2,-1,-2,HLL,Peru,Syrian Arab Republic
PER,TUN,GS,GS,0.97045864,0.830301686,0,GS-GS,2,1,-2,HHL,Peru,Tunisia
PER,URY,GS,GS,0.913424336,0.94285074,0,GS-GS,2,2,-2,HHL,Peru,Uruguay
PER,VEN,GS,GS,0.917697044,0.604037267,0,GS-GS,2,-1,-2,HLL,Peru,Venezuela
PER,YEM,GS,GS,0.942392139,0.77173913,0,GS-GS,2,-1,-2,HLL,Peru,Yemen
PER,ZAF,GS,GS,0.970560918,0.841614907,0,GS-GS,2,1,-2,HHL,Peru,South Africa
PHL,CHN,GS,GS,0.902911439,0.819548872,0.026513322,GS-GS,2,1,-2,HHL,Philippines,China
PHL,GTM,GS,GS,0.958491245,0.90877193,0,GS-GS,2,2,-2,HHL,Philippines,Guatemala
PHL,HND,GS,GS,0.982590392,0.916704805,0,GS-GS,2,2,-2,HHL,Philippines,Honduras
PHL,IND,GS,GS,0.93011983,0.946857435,0.123722483,GS-GS,2,2,-1,HHL,Philippines,India
PHL,LAO,GS,GS,0.947004768,0.881006865,0,GS-GS,2,1,-2,HHL,Philippines,Lao People's Democratic Republic
PHL,MEX,GS,GS,0.92871898,0.914971896,0,GS-GS,2,2,-2,HHL,Philippines,Mexico
PHL,MMR,GS,GS,0.950124568,0.963909774,0.521794877,GS-GS,2,2,2,HHH,Philippines,Myanmar
PHL,NIC,GS,GS,0.92594161,0.874561404,0,GS-GS,2,1,-2,HHL,Philippines,Nicaragua
PHL,SLB,GS,GS,1,0.97000721,0.235655749,GS-GS,2,2,1,HHH,Philippines,Solomon Islands
PHL,VNM,GS,GS,0.948041596,0.855639098,0.674972009,GS-GS,2,1,2,HHH,Philippines,Viet Nam
PNG,IDN,GS,GS,1,0.783898535,0,GS-GS,2,1,-2,HHL,Papua New Guinea,Indonesia
PNG,MEX,GS,GS,0.913969369,0.937591387,0,GS-GS,2,2,-2,HHL,Papua New Guinea,Mexico
QAT,ARE,GS,GS,1,1,0.468185828,GS-GS,2,2,2,HHH,Qatar,United Arab Emirates
QAT,ARG,GS,GS,0.998813106,0.796241073,0,GS-GS,2,1,-2,HHL,Qatar,Argentina
QAT,BRA,GS,GS,0.912933193,0.862542019,0,GS-GS,2,1,-2,HHL,Qatar,Brazil
QAT,CHL,GS,GS,0.989629255,0.824038891,0,GS-GS,2,1,-2,HHL,Qatar,Chile
QAT,EGY,GS,GS,0.98135256,0.952650132,0,GS-GS,2,2,-2,HHL,Qatar,Egypt
QAT,GAB,GS,GS,0.923909118,0.844987972,0,GS-GS,2,1,-2,HHL,Qatar,Gabon
QAT,JOR,GS,GS,0.950312805,0.978538361,0,GS-GS,2,2,-2,HHL,Qatar,Jordan
QAT,KWT,GS,GS,0.988549512,0.999906423,1,GS-GS,2,2,2,HHH,Qatar,Kuwait
QAT,LBY,GS,GS,0.97988822,0.931409159,0,GS-GS,2,2,-2,HHL,Qatar,Libya
QAT,MAR,GS,GS,0.965234263,0.981003907,0,GS-GS,2,2,-2,HHL,Qatar,Morocco
QAT,MRT,GS,GS,0.985829311,0.917150284,0,GS-GS,2,2,-2,HHL,Qatar,Mauritania
QAT,NAM,GS,GS,0.952068244,0.881205027,0,GS-GS,2,1,-2,HHL,Qatar,Namibia
QAT,OMN,GS,GS,0.986559474,0.981829745,0.780337626,GS-GS,2,2,2,HHH,Qatar,Oman
QAT,PER,GS,GS,0.937462755,0.840919415,0,GS-GS,2,1,-2,HHL,Qatar,Peru
QAT,SAU,GS,GS,1,0.98966756,0,GS-GS,2,2,-2,HHL,Qatar,Saudi Arabia
QAT,SDN,GS,GS,0.90461607,0.921665594,0,GS-GS,2,2,-2,HHL,Qatar,Sudan
QAT,TUN,GS,GS,0.950580132,0.99026423,0,GS-GS,2,2,-2,HHL,Qatar,Tunisia
QAT,YEM,GS,GS,0.95728943,0.967038615,0,GS-GS,2,2,-2,HHL,Qatar,Yemen
QAT,ZAF,GS,GS,0.93716024,0.917893892,0,GS-GS,2,2,-2,HHL,Qatar,South Africa
SAU,ARE,GS,GS,0.962403687,1,0.089338279,GS-GS,2,2,-1,HHL,Saudi Arabia,United Arab Emirates
SAU,ARG,GS,GS,0.995228941,0.801880117,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Argentina
SAU,BRA,GS,GS,0.953750948,0.872637218,0.023044139,GS-GS,2,1,-2,HHL,Saudi Arabia,Brazil
SAU,CHL,GS,GS,0.992132677,0.841504094,0.01535294,GS-GS,2,1,-2,HHL,Saudi Arabia,Chile
SAU,EGY,GS,GS,0.991889776,0.949850905,1,GS-GS,2,2,2,HHH,Saudi Arabia,Egypt
SAU,GAB,GS,GS,0.931323324,0.854469292,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Gabon
SAU,GUY,GS,GS,0.900232193,0.883196355,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Guyana
SAU,IRN,GS,GS,0.924913604,0.970951342,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Iran
SAU,IRQ,GS,GS,0.914942148,0.958658984,0.107110748,GS-GS,2,2,-1,HHL,Saudi Arabia,Iraq
SAU,JOR,GS,GS,0.976290413,0.977148673,0.112236763,GS-GS,2,2,-1,HHL,Saudi Arabia,Jordan
SAU,KWT,GS,GS,0.963269686,0.999896813,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Kuwait
SAU,LBY,GS,GS,0.974685448,0.926351087,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Libya
SAU,MAR,GS,GS,0.968372845,0.97956237,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Morocco
SAU,MEX,GS,GS,0.951309642,0.851410088,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Mexico
SAU,MRT,GS,GS,0.97848606,0.915004124,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Mauritania
SAU,NAM,GS,GS,0.979576892,0.910504467,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Namibia
SAU,OMN,GS,GS,0.981595945,0.980491256,0.040791533,GS-GS,2,2,-2,HHL,Saudi Arabia,Oman
SAU,PER,GS,GS,0.96541871,0.848073332,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Peru
SAU,QAT,GS,GS,0.928067849,0.989887631,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Qatar
SAU,SDN,GS,GS,0.95610111,0.895017997,0.048264121,GS-GS,2,1,-1,HHL,Saudi Arabia,Sudan
SAU,SEN,GS,GS,0.934839197,0.847959685,0.043090796,GS-GS,2,1,-2,HHL,Saudi Arabia,Senegal
SAU,TUN,GS,GS,0.975641766,0.979239565,0.261232857,GS-GS,2,2,1,HHH,Saudi Arabia,Tunisia
SAU,URY,GS,GS,0.904228399,0.856573851,0,GS-GS,2,1,-2,HHL,Saudi Arabia,Uruguay
SAU,YEM,GS,GS,0.982985495,0.964864677,0,GS-GS,2,2,-2,HHL,Saudi Arabia,Yemen
SAU,ZAF,GS,GS,0.969310009,0.912189238,0.013684499,GS-GS,2,2,-2,HHL,Saudi Arabia,South Africa
SDN,AGO,GS,GS,0.942959391,0.888961039,0,GS-GS,2,1,-2,HHL,Sudan,Angola
SDN,ARG,GS,GS,0.970578369,0.780844156,0,GS-GS,2,1,-2,HHL,Sudan,Argentina
SDN,BRA,GS,GS,0.994115176,0.869576446,0,GS-GS,2,1,-2,HHL,Sudan,Brazil
SDN,CHL,GS,GS,0.967798724,0.829110622,0,GS-GS,2,1,-2,HHL,Sudan,Chile
SDN,CHN,GS,GS,0.924652012,0.820130814,0,GS-GS,2,1,-2,HHL,Sudan,China
SDN,COL,GS,GS,0.902875819,0.684311224,0,GS-GS,2,-1,-2,HLL,Sudan,Colombia
SDN,EGY,GS,GS,0.939286672,0.942737926,0,GS-GS,2,2,-2,HHL,Sudan,Egypt
SDN,ERI,GS,GS,0.934315652,0.838763915,0,GS-GS,2,1,-2,HHL,Sudan,Eritrea
SDN,ETH,GS,GS,0.934315652,0.829229798,0,GS-GS,2,1,-2,HHL,Sudan,Ethiopia
SDN,IDN,GS,GS,0.919689172,0.973910019,0,GS-GS,2,2,-2,HHL,Sudan,Indonesia
SDN,IND,GS,GS,0.915873845,0.879132231,0,GS-GS,2,1,-2,HHL,Sudan,India
SDN,IRN,GS,GS,0.927858183,0.951555024,0,GS-GS,2,2,-2,HHL,Sudan,Iran
SDN,JOR,GS,GS,0.933248157,0.96796953,0,GS-GS,2,2,-2,HHL,Sudan,Jordan
SDN,LKA,GS,GS,0.919740161,0.913174716,0,GS-GS,2,2,-2,HHL,Sudan,Sri Lanka
SDN,MAR,GS,GS,0.950860434,0.962446733,0,GS-GS,2,2,-2,HHL,Sudan,Morocco
SDN,MEX,GS,GS,0.981018899,0.838763915,0,GS-GS,2,1,-2,HHL,Sudan,Mexico
SDN,MRT,GS,GS,0.913551419,0.885582386,0,GS-GS,2,1,-2,HHL,Sudan,Mauritania
SDN,MYS,GS,GS,0.920431405,0.972301136,1,GS-GS,2,2,2,HHH,Sudan,Malaysia
SDN,NAM,GS,GS,0.952114132,0.904339734,0,GS-GS,2,1,-2,HHL,Sudan,Namibia
SDN,OMN,GS,GS,0.933277879,0.974690083,0,GS-GS,2,2,-2,HHL,Sudan,Oman
SDN,PAK,GS,GS,0.956054496,0.947177822,0,GS-GS,2,2,-2,HHL,Sudan,Pakistan
SDN,PER,GS,GS,0.945741432,0.863902699,0,GS-GS,2,1,-2,HHL,Sudan,Peru
SDN,SAU,GS,GS,0.983965619,0.938024951,0,GS-GS,2,2,-2,HHL,Sudan,Saudi Arabia
SDN,SEN,GS,GS,0.919568466,0.882954545,0,GS-GS,2,1,-2,HHL,Sudan,Senegal
SDN,SYR,GS,GS,0.921874153,0.908132928,0,GS-GS,2,2,-2,HHL,Sudan,Syrian Arab Republic
SDN,TUN,GS,GS,0.935805317,0.942737926,0,GS-GS,2,2,-2,HHL,Sudan,Tunisia
SDN,URY,GS,GS,0.957993343,0.854048295,0,GS-GS,2,1,-2,HHL,Sudan,Uruguay
SDN,VEN,GS,GS,0.926410384,0.722517943,0,GS-GS,2,-1,-2,HLL,Sudan,Venezuela
SDN,YEM,GS,GS,0.97318033,0.992009943,0,GS-GS,2,2,-2,HHL,Sudan,Yemen
SDN,ZAF,GS,GS,0.987766999,0.909232955,0,GS-GS,2,2,-2,HHL,Sudan,South Africa
SEN,AGO,GS,GS,0.913771211,0.926757052,0,GS-GS,2,2,-2,HHL,Senegal,Angola
SEN,BRA,GS,GS,1,0.946236559,0,GS-GS,2,2,-2,HHL,Senegal,Brazil
SEN,CHN,GS,GS,0.932974895,0.862737289,0,GS-GS,2,1,-2,HHL,Senegal,China
SEN,GAB,GS,GS,0.941020381,0.984914139,0,GS-GS,2,2,-2,HHL,Senegal,Gabon
SEN,GMB,GS,GS,0.92677106,0.980562448,0,GS-GS,2,2,-2,HHL,Senegal,Gambia
SEN,IDN,GS,GS,0.973500635,0.838709677,0,GS-GS,2,1,-2,HHL,Senegal,Indonesia
SEN,IND,GS,GS,0.922712612,0.945658458,0.005390071,GS-GS,2,2,-2,HHL,Senegal,India
SEN,LBR,GS,GS,0.926844112,0.882078853,0,GS-GS,2,1,-2,HHL,Senegal,Liberia
SEN,MEX,GS,GS,0.943729756,0.902185224,0.025988274,GS-GS,2,1,-2,HHL,Senegal,Mexico
SEN,MYS,GS,GS,0.946030495,0.836975373,0,GS-GS,2,1,-2,HHL,Senegal,Malaysia
SEN,PNG,GS,GS,0.952512502,0.88337469,0,GS-GS,2,1,-2,HHL,Senegal,Papua New Guinea
SEN,TGO,GS,GS,0.920123596,0.95557131,0.767735666,GS-GS,2,2,2,HHH,Senegal,Togo
SEN,ZAF,GS,GS,0.918401003,0.855606759,0,GS-GS,2,1,-2,HHL,Senegal,South Africa
SLB,GTM,GS,GS,0.938611759,0.957714286,0,GS-GS,2,2,-2,HHL,Solomon Islands,Guatemala
SLB,HND,GS,GS,0.946687587,0.942801932,0,GS-GS,2,2,-2,HHL,Solomon Islands,Honduras
SLB,IDN,GS,GS,1,0.810776256,0,GS-GS,2,1,-2,HHL,Solomon Islands,Indonesia
SLB,LAO,GS,GS,0.961707098,0.88040404,0,GS-GS,2,1,-2,HHL,Solomon Islands,Lao People's Democratic Republic
SLB,MEX,GS,GS,0.993066599,0.959452055,0,GS-GS,2,2,-2,HHL,Solomon Islands,Mexico
